,Education,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Married,Children,time_spent,total_purchase,total_campaigns
1731,1.0,18690.0,6.0,1.0,7.0,23.0,4.0,19.0,1.0,1.0,1.0,2.0,8.0,63.0,1.0,0.0,60.0,5.0,0.0
1732,1.0,37244.0,18.0,2.0,10.0,0.0,0.0,25.0,1.0,1.0,1.0,2.0,7.0,67.0,0.0,2.0,55.0,5.0,1.0
1733,1.0,82427.0,482.0,147.0,509.0,104.0,107.0,107.0,1.0,3.0,5.0,12.0,1.0,56.0,1.0,0.0,1456.0,21.0,1.0
1734,0.0,75342.0,204.0,97.0,97.0,21.0,118.0,26.0,1.0,5.0,2.0,10.0,4.0,64.0,0.0,1.0,563.0,18.0,0.0
1735,1.0,70044.0,1073.0,0.0,250.0,153.0,14.0,14.0,4.0,7.0,10.0,5.0,5.0,68.0,0.0,1.0,1504.0,26.0,0.0
1736,1.0,79146.0,245.0,16.0,223.0,21.0,43.0,16.0,2.0,8.0,1.0,8.0,6.0,55.0,0.0,2.0,564.0,19.0,0.0
1737,1.0,77437.0,560.0,21.0,442.0,29.0,44.0,29.0,1.0,4.0,5.0,13.0,1.0,59.0,1.0,0.0,1125.0,23.0,1.0
1738,1.0,54984.0,173.0,13.0,131.0,32.0,3.0,6.0,4.0,6.0,1.0,6.0,7.0,63.0,1.0,1.0,358.0,17.0,1.0
1739,2.0,42403.0,22.0,1.0,11.0,0.0,5.0,3.0,1.0,1.0,0.0,3.0,8.0,51.0,1.0,1.0,42.0,5.0,0.0
1740,1.0,55761.0,136.0,1.0,12.0,0.0,3.0,32.0,2.0,4.0,1.0,3.0,6.0,58.0,1.0,1.0,184.0,10.0,1.0
1741,1.0,37292.0,275.0,0.0,86.0,10.0,23.0,66.0,5.0,6.0,3.0,5.0,8.0,39.0,1.0,1.0,460.0,19.0,0.0
1742,2.0,45576.0,56.0,19.0,29.0,2.0,14.0,25.0,1.0,3.0,1.0,3.0,8.0,77.0,0.0,0.0,145.0,8.0,0.0
1743,1.0,70321.0,303.0,23.0,751.0,82.0,26.0,191.0,1.0,6.0,5.0,13.0,4.0,75.0,1.0,0.0,1376.0,25.0,0.0
1744,2.0,58086.0,708.0,7.0,62.0,0.0,0.0,15.0,2.0,11.0,3.0,7.0,8.0,53.0,0.0,1.0,792.0,23.0,0.0
1745,1.0,81795.0,324.0,132.0,693.0,27.0,118.0,88.0,1.0,4.0,11.0,7.0,2.0,70.0,1.0,0.0,1382.0,23.0,0.0
1746,0.0,28389.0,1.0,5.0,3.0,7.0,4.0,8.0,1.0,1.0,0.0,2.0,7.0,75.0,1.0,0.0,28.0,4.0,0.0
1747,2.0,66835.0,620.0,26.0,195.0,34.0,17.0,141.0,1.0,6.0,4.0,13.0,2.0,76.0,1.0,0.0,1033.0,24.0,0.0
1748,1.0,69901.0,312.0,21.0,206.0,102.0,92.0,149.0,3.0,7.0,3.0,10.0,5.0,53.0,0.0,1.0,882.0,23.0,0.0
1749,2.0,80360.0,1493.0,86.0,454.0,112.0,43.0,43.0,2.0,4.0,4.0,5.0,2.0,73.0,1.0,0.0,2231.0,15.0,3.0
1750,2.0,63342.0,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5.0,6.0,61.0,1.0,1.0,1101.0,19.0,1.0
1751,1.0,44989.0,98.0,0.0,106.0,49.0,10.0,106.0,5.0,5.0,1.0,5.0,6.0,48.0,1.0,1.0,369.0,16.0,0.0
1752,0.0,31859.0,3.0,4.0,7.0,15.0,8.0,11.0,1.0,1.0,0.0,3.0,7.0,42.0,0.0,1.0,48.0,5.0,0.0
1753,2.0,51569.0,380.0,0.0,47.0,6.0,0.0,34.0,4.0,7.0,1.0,7.0,8.0,73.0,0.0,1.0,467.0,19.0,1.0
1754,1.0,30372.0,15.0,0.0,12.0,7.0,3.0,7.0,3.0,2.0,0.0,3.0,7.0,51.0,0.0,2.0,44.0,8.0,0.0
1755,0.0,16014.0,3.0,9.0,4.0,7.0,8.0,7.0,4.0,1.0,1.0,4.0,3.0,43.0,0.0,2.0,38.0,10.0,0.0
1756,1.0,41120.0,24.0,2.0,23.0,0.0,8.0,24.0,3.0,2.0,1.0,3.0,6.0,54.0,1.0,2.0,81.0,9.0,0.0
1757,2.0,39763.0,80.0,1.0,60.0,4.0,6.0,16.0,2.0,5.0,1.0,2.0,9.0,51.0,0.0,1.0,167.0,10.0,0.0
1758,2.0,38725.0,31.0,0.0,6.0,2.0,1.0,5.0,2.0,1.0,0.0,4.0,4.0,67.0,1.0,2.0,45.0,7.0,0.0
1759,1.0,77981.0,138.0,120.0,204.0,16.0,126.0,60.0,3.0,7.0,4.0,7.0,5.0,50.0,1.0,1.0,664.0,21.0,0.0
1760,0.0,62905.0,166.0,75.0,96.0,119.0,107.0,59.0,3.0,7.0,2.0,8.0,4.0,58.0,1.0,1.0,622.0,20.0,0.0
1761,0.0,13533.0,12.0,3.0,8.0,8.0,0.0,17.0,2.0,2.0,0.0,3.0,7.0,43.0,0.0,1.0,48.0,7.0,0.0
1762,1.0,59481.0,178.0,3.0,85.0,71.0,66.0,58.0,2.0,3.0,3.0,8.0,2.0,47.0,1.0,1.0,461.0,16.0,0.0
1763,1.0,72117.0,707.0,20.0,171.0,65.0,60.0,50.0,1.0,9.0,7.0,9.0,5.0,45.0,1.0,1.0,1073.0,26.0,0.0
1764,0.0,21955.0,5.0,1.0,7.0,17.0,14.0,11.0,2.0,2.0,1.0,3.0,6.0,36.0,1.0,1.0,55.0,8.0,0.0
1765,1.0,67131.0,465.0,71.0,250.0,93.0,35.0,62.0,3.0,9.0,2.0,12.0,6.0,66.0,1.0,1.0,976.0,26.0,0.0
1766,2.0,36802.0,16.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,42.0,0.0,1.0,20.0,5.0,0.0
1767,1.0,71853.0,358.0,108.0,413.0,141.0,97.0,32.0,1.0,2.0,8.0,6.0,1.0,40.0,1.0,0.0,1149.0,17.0,0.0
1768,0.0,28249.0,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,61.0,1.0,0.0,43.0,6.0,0.0
1769,2.0,47808.0,123.0,1.0,26.0,2.0,0.0,72.0,2.0,3.0,2.0,3.0,7.0,47.0,1.0,1.0,224.0,10.0,1.0
1770,2.0,25509.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,48.0,0.0,1.0,101.0,9.0,0.0
1771,2.0,51012.0,102.0,9.0,63.0,2.0,9.0,24.0,1.0,4.0,1.0,4.0,6.0,76.0,1.0,0.0,209.0,10.0,0.0
1772,1.0,70596.0,347.0,44.0,534.0,17.0,0.0,26.0,1.0,3.0,5.0,12.0,2.0,37.0,0.0,0.0,968.0,21.0,0.0
1773,2.0,85431.0,376.0,53.0,462.0,168.0,53.0,53.0,1.0,2.0,7.0,7.0,0.0,70.0,1.0,0.0,1165.0,17.0,0.0
1774,1.0,42664.0,21.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,55.0,1.0,1.0,24.0,5.0,0.0
1775,1.0,42586.0,194.0,2.0,56.0,0.0,0.0,0.0,5.0,4.0,1.0,6.0,8.0,67.0,1.0,2.0,252.0,16.0,0.0
1776,1.0,29760.0,64.0,4.0,68.0,7.0,5.0,17.0,4.0,3.0,1.0,4.0,8.0,37.0,0.0,1.0,165.0,12.0,0.0
1777,2.0,28973.0,206.0,0.0,46.0,3.0,2.0,12.0,2.0,5.0,1.0,5.0,8.0,45.0,1.0,0.0,269.0,13.0,0.0
1778,2.0,39435.0,71.0,0.0,18.0,0.0,0.0,13.0,1.0,3.0,1.0,2.0,7.0,49.0,1.0,1.0,102.0,7.0,0.0
1779,0.0,65370.0,71.0,22.0,112.0,138.0,89.0,29.0,1.0,2.0,3.0,13.0,1.0,38.0,1.0,0.0,461.0,19.0,0.0
1780,0.0,20194.0,0.0,4.0,7.0,11.0,10.0,15.0,2.0,2.0,0.0,3.0,6.0,43.0,0.0,1.0,47.0,7.0,0.0
1781,2.0,42473.0,93.0,1.0,21.0,0.0,4.0,25.0,3.0,2.0,1.0,4.0,5.0,46.0,0.0,2.0,144.0,10.0,0.0
1782,1.0,64590.0,920.0,138.0,168.0,36.0,46.0,30.0,1.0,9.0,4.0,10.0,6.0,54.0,1.0,0.0,1338.0,24.0,0.0
1783,1.0,71232.0,653.0,17.0,170.0,34.0,26.0,17.0,2.0,11.0,2.0,10.0,7.0,63.0,1.0,1.0,917.0,25.0,0.0
1784,1.0,34600.0,199.0,33.0,60.0,8.0,3.0,15.0,5.0,5.0,2.0,5.0,8.0,51.0,1.0,2.0,318.0,17.0,0.0
1785,1.0,46904.0,153.0,4.0,56.0,0.0,9.0,31.0,4.0,5.0,1.0,4.0,8.0,55.0,0.0,2.0,253.0,14.0,0.0
1786,1.0,49094.0,376.0,0.0,38.0,11.0,8.0,69.0,5.0,6.0,3.0,6.0,6.0,49.0,1.0,1.0,502.0,20.0,0.0
1787,1.0,36075.0,46.0,0.0,30.0,12.0,1.0,30.0,1.0,2.0,0.0,4.0,6.0,39.0,1.0,1.0,119.0,7.0,0.0
1788,0.0,60839.0,600.0,21.0,128.0,223.0,150.0,128.0,13.0,2.0,2.0,12.0,8.0,43.0,1.0,2.0,1250.0,29.0,0.0
1789,1.0,77298.0,425.0,115.0,292.0,23.0,35.0,79.0,1.0,6.0,6.0,11.0,3.0,43.0,1.0,1.0,969.0,24.0,0.0
1790,1.0,34026.0,18.0,6.0,15.0,12.0,8.0,17.0,3.0,2.0,1.0,3.0,5.0,72.0,1.0,2.0,76.0,9.0,0.0
1791,2.0,48918.0,52.0,0.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,59.0,0.0,2.0,62.0,7.0,0.0
1792,0.0,82122.0,734.0,22.0,350.0,151.0,25.0,100.0,1.0,3.0,9.0,13.0,1.0,60.0,1.0,0.0,1382.0,26.0,1.0
1793,1.0,37697.0,34.0,6.0,21.0,11.0,4.0,8.0,1.0,2.0,1.0,3.0,6.0,46.0,0.0,1.0,84.0,7.0,0.0
1794,1.0,34074.0,135.0,1.0,41.0,10.0,1.0,67.0,5.0,3.0,3.0,3.0,6.0,70.0,1.0,2.0,255.0,14.0,1.0
1795,2.0,28520.0,11.0,0.0,10.0,0.0,2.0,20.0,1.0,1.0,1.0,2.0,6.0,62.0,1.0,2.0,43.0,5.0,0.0
1796,1.0,62535.0,163.0,48.0,90.0,0.0,45.0,52.0,1.0,3.0,2.0,8.0,3.0,67.0,0.0,1.0,398.0,14.0,0.0
1797,2.0,36273.0,29.0,3.0,30.0,3.0,2.0,9.0,2.0,3.0,0.0,3.0,6.0,45.0,0.0,1.0,76.0,8.0,0.0
1798,1.0,63404.0,734.0,26.0,70.0,11.0,44.0,17.0,2.0,6.0,3.0,4.0,4.0,58.0,1.0,2.0,902.0,15.0,1.0
1799,0.0,75774.0,340.0,21.0,134.0,258.0,14.0,56.0,1.0,7.0,5.0,8.0,4.0,41.0,1.0,1.0,823.0,21.0,0.0
1800,1.0,78416.0,453.0,38.0,279.0,188.0,38.0,183.0,2.0,7.0,7.0,10.0,3.0,46.0,1.0,1.0,1179.0,26.0,0.0
1801,1.0,75702.0,1073.0,0.0,629.0,145.0,37.0,37.0,1.0,10.0,5.0,13.0,6.0,48.0,1.0,1.0,1921.0,29.0,1.0
1802,2.0,59385.0,135.0,0.0,10.0,0.0,4.0,36.0,2.0,3.0,1.0,4.0,5.0,71.0,1.0,2.0,185.0,10.0,0.0
1803,1.0,37070.0,231.0,7.0,137.0,4.0,15.0,39.0,9.0,5.0,1.0,8.0,7.0,56.0,0.0,2.0,433.0,23.0,0.0
1804,1.0,44689.0,18.0,0.0,5.0,0.0,0.0,11.0,2.0,1.0,1.0,2.0,7.0,71.0,1.0,2.0,34.0,6.0,1.0
1805,1.0,53977.0,620.0,16.0,165.0,0.0,24.0,82.0,5.0,5.0,5.0,12.0,5.0,64.0,1.0,1.0,907.0,27.0,0.0
1806,2.0,7144.0,81.0,4.0,33.0,5.0,2.0,291.0,0.0,23.0,1.0,1.0,0.0,56.0,0.0,2.0,416.0,25.0,0.0
1807,1.0,18701.0,12.0,4.0,2.0,10.0,6.0,10.0,4.0,2.0,0.0,4.0,5.0,58.0,0.0,2.0,44.0,10.0,0.0
1808,1.0,90369.0,292.0,51.0,981.0,224.0,23.0,17.0,1.0,4.0,6.0,6.0,1.0,66.0,1.0,0.0,1588.0,17.0,0.0
1809,2.0,63159.0,965.0,34.0,586.0,89.0,86.0,37.0,1.0,3.0,5.0,8.0,3.0,48.0,0.0,0.0,1797.0,17.0,1.0
1810,1.0,37758.0,27.0,2.0,10.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,8.0,56.0,1.0,2.0,40.0,6.0,0.0
1811,2.0,46757.0,777.0,30.0,163.0,0.0,51.0,122.0,6.0,4.0,4.0,7.0,9.0,59.0,0.0,1.0,1143.0,21.0,0.0
1812,2.0,79734.0,572.0,8.0,232.0,23.0,62.0,17.0,1.0,4.0,3.0,6.0,1.0,53.0,1.0,0.0,914.0,14.0,1.0
1813,1.0,63207.0,438.0,169.0,565.0,91.0,169.0,70.0,1.0,2.0,3.0,6.0,7.0,30.0,1.0,0.0,1502.0,12.0,1.0
1814,1.0,72071.0,531.0,69.0,300.0,150.0,138.0,150.0,3.0,5.0,4.0,8.0,2.0,68.0,0.0,1.0,1338.0,20.0,0.0
1815,2.0,21840.0,17.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,9.0,39.0,1.0,1.0,27.0,5.0,0.0
1816,0.0,58582.0,402.0,35.0,106.0,101.0,77.0,42.0,2.0,9.0,2.0,9.0,5.0,40.0,1.0,1.0,763.0,22.0,1.0
1817,1.0,72282.0,503.0,27.0,419.0,90.0,139.0,153.0,1.0,5.0,7.0,9.0,7.0,71.0,0.0,0.0,1331.0,22.0,0.0
1818,1.0,50387.0,369.0,9.0,87.0,12.0,14.0,34.0,3.0,6.0,2.0,8.0,5.0,66.0,1.0,2.0,525.0,19.0,0.0
1819,2.0,32583.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,61.0,1.0,2.0,9.0,4.0,0.0
1820,1.0,62568.0,362.0,17.0,398.0,80.0,35.0,61.0,3.0,5.0,3.0,5.0,4.0,60.0,1.0,1.0,953.0,16.0,1.0
1821,2.0,44635.0,56.0,0.0,9.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,7.0,51.0,0.0,2.0,68.0,7.0,0.0
1822,2.0,33316.0,79.0,1.0,31.0,4.0,4.0,12.0,3.0,2.0,1.0,4.0,6.0,51.0,0.0,2.0,131.0,10.0,0.0
1823,1.0,63967.0,387.0,84.0,141.0,73.0,35.0,162.0,3.0,4.0,4.0,12.0,2.0,54.0,1.0,1.0,882.0,23.0,0.0
1824,0.0,52513.0,367.0,17.0,241.0,104.0,188.0,232.0,2.0,9.0,5.0,9.0,7.0,44.0,1.0,0.0,1149.0,25.0,0.0
1825,1.0,25293.0,15.0,0.0,11.0,0.0,2.0,9.0,1.0,1.0,1.0,2.0,8.0,53.0,1.0,1.0,37.0,5.0,0.0
1826,2.0,54111.0,267.0,6.0,54.0,8.0,3.0,50.0,2.0,5.0,2.0,6.0,5.0,57.0,0.0,1.0,388.0,15.0,0.0
1827,1.0,78394.0,298.0,27.0,697.0,216.0,24.0,166.0,1.0,4.0,6.0,5.0,2.0,36.0,1.0,0.0,1428.0,16.0,0.0
1828,2.0,80739.0,674.0,92.0,736.0,39.0,0.0,92.0,1.0,3.0,11.0,9.0,1.0,64.0,1.0,0.0,1633.0,24.0,0.0
1829,2.0,22669.0,16.0,14.0,36.0,37.0,22.0,48.0,3.0,4.0,1.0,2.0,9.0,47.0,1.0,1.0,173.0,10.0,0.0
1830,1.0,29236.0,37.0,4.0,24.0,16.0,9.0,9.0,2.0,4.0,0.0,3.0,9.0,35.0,0.0,1.0,99.0,9.0,0.0
1831,1.0,44911.0,159.0,0.0,22.0,2.0,1.0,31.0,3.0,4.0,1.0,4.0,7.0,63.0,1.0,1.0,215.0,12.0,0.0
1832,2.0,54693.0,686.0,17.0,142.0,23.0,26.0,35.0,8.0,6.0,4.0,13.0,6.0,60.0,1.0,1.0,929.0,31.0,0.0
1833,1.0,48186.0,97.0,3.0,66.0,12.0,7.0,34.0,3.0,4.0,1.0,4.0,7.0,48.0,1.0,1.0,219.0,12.0,0.0
1834,1.0,54809.0,63.0,6.0,57.0,13.0,13.0,22.0,4.0,2.0,1.0,5.0,4.0,45.0,1.0,2.0,174.0,12.0,0.0
1835,1.0,41580.0,56.0,5.0,24.0,4.0,0.0,3.0,3.0,2.0,1.0,3.0,5.0,44.0,1.0,2.0,92.0,9.0,0.0
1836,2.0,80336.0,209.0,19.0,456.0,160.0,142.0,66.0,1.0,2.0,9.0,13.0,1.0,52.0,1.0,0.0,1052.0,25.0,0.0
1837,1.0,47743.0,198.0,2.0,43.0,0.0,12.0,20.0,3.0,4.0,1.0,6.0,6.0,65.0,1.0,1.0,275.0,14.0,1.0
1838,0.0,62972.0,313.0,15.0,47.0,20.0,0.0,192.0,2.0,7.0,4.0,3.0,6.0,67.0,1.0,1.0,587.0,16.0,0.0
1839,2.0,57333.0,941.0,14.0,397.0,76.0,58.0,176.0,11.0,8.0,5.0,9.0,6.0,68.0,0.0,1.0,1662.0,33.0,0.0
1840,2.0,32313.0,86.0,4.0,56.0,2.0,4.0,7.0,3.0,4.0,0.0,4.0,9.0,40.0,1.0,1.0,159.0,11.0,0.0
1841,2.0,84953.0,167.0,48.0,602.0,63.0,72.0,72.0,1.0,3.0,10.0,4.0,2.0,69.0,0.0,0.0,1024.0,18.0,3.0
1842,2.0,27071.0,8.0,3.0,19.0,0.0,2.0,3.0,2.0,2.0,0.0,3.0,6.0,54.0,0.0,1.0,35.0,7.0,0.0
1843,2.0,68148.0,389.0,66.0,408.0,37.0,57.0,85.0,1.0,4.0,4.0,6.0,2.0,65.0,1.0,0.0,1042.0,15.0,0.0
1844,2.0,65735.0,239.0,7.0,119.0,4.0,15.0,11.0,5.0,6.0,2.0,6.0,7.0,57.0,1.0,2.0,395.0,19.0,0.0
1845,2.0,86836.0,179.0,21.0,273.0,0.0,21.0,63.0,1.0,6.0,10.0,6.0,5.0,47.0,1.0,0.0,557.0,23.0,3.0
1846,2.0,4023.0,5.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,19.0,59.0,1.0,2.0,9.0,15.0,0.0
1847,1.0,30093.0,2.0,6.0,28.0,13.0,4.0,16.0,1.0,2.0,0.0,3.0,7.0,32.0,1.0,0.0,69.0,6.0,0.0
1848,2.0,57705.0,383.0,0.0,53.0,6.0,4.0,40.0,3.0,8.0,1.0,6.0,6.0,56.0,1.0,1.0,486.0,18.0,0.0
1849,1.0,25008.0,2.0,8.0,8.0,6.0,1.0,9.0,2.0,1.0,0.0,3.0,8.0,34.0,0.0,1.0,34.0,6.0,0.0
1850,0.0,83257.0,536.0,27.0,590.0,38.0,107.0,67.0,1.0,5.0,10.0,12.0,6.0,27.0,0.0,0.0,1365.0,28.0,2.0
1851,1.0,22280.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0,47.0,1.0,1.0,13.0,4.0,0.0
1852,2.0,72159.0,322.0,53.0,899.0,34.0,40.0,53.0,1.0,4.0,6.0,10.0,2.0,44.0,1.0,0.0,1401.0,21.0,0.0
1853,1.0,64260.0,539.0,169.0,816.0,20.0,0.0,30.0,1.0,4.0,5.0,4.0,3.0,61.0,1.0,0.0,1574.0,14.0,0.0
1854,2.0,82733.0,712.0,50.0,420.0,65.0,38.0,38.0,1.0,8.0,4.0,7.0,4.0,38.0,0.0,0.0,1323.0,20.0,0.0
1855,2.0,74290.0,1121.0,0.0,72.0,0.0,12.0,12.0,4.0,10.0,8.0,10.0,6.0,51.0,0.0,1.0,1217.0,32.0,2.0
1856,2.0,58217.0,68.0,1.0,13.0,3.0,5.0,13.0,1.0,2.0,0.0,4.0,6.0,71.0,0.0,3.0,103.0,7.0,0.0
1857,2.0,21024.0,36.0,4.0,18.0,6.0,2.0,18.0,1.0,2.0,0.0,4.0,7.0,46.0,1.0,0.0,84.0,7.0,0.0
1858,2.0,70116.0,707.0,44.0,603.0,95.0,58.0,29.0,1.0,2.0,8.0,12.0,1.0,50.0,1.0,0.0,1536.0,23.0,0.0
1859,1.0,54006.0,174.0,77.0,203.0,6.0,24.0,97.0,2.0,8.0,1.0,7.0,7.0,37.0,1.0,1.0,581.0,18.0,0.0
1860,2.0,69063.0,666.0,35.0,124.0,69.0,8.0,26.0,1.0,5.0,3.0,5.0,3.0,56.0,1.0,1.0,928.0,14.0,0.0
1861,0.0,11448.0,0.0,0.0,0.0,6.0,2.0,6.0,1.0,1.0,0.0,2.0,6.0,47.0,0.0,0.0,14.0,4.0,0.0
1862,1.0,61825.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,43.0,0.0,1.0,424.0,15.0,0.0
1863,1.0,70886.0,407.0,70.0,239.0,103.0,88.0,53.0,1.0,5.0,4.0,4.0,2.0,51.0,1.0,1.0,960.0,14.0,0.0
1864,1.0,69109.0,823.0,25.0,459.0,124.0,29.0,95.0,1.0,6.0,6.0,7.0,4.0,40.0,1.0,0.0,1555.0,20.0,1.0
1865,1.0,60208.0,488.0,23.0,71.0,15.0,0.0,59.0,11.0,8.0,3.0,7.0,7.0,49.0,0.0,2.0,656.0,29.0,1.0
1866,2.0,32889.0,28.0,0.0,13.0,4.0,2.0,8.0,3.0,2.0,1.0,3.0,5.0,54.0,1.0,2.0,55.0,9.0,0.0
1867,1.0,34738.0,3.0,2.0,10.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,6.0,38.0,0.0,1.0,20.0,5.0,0.0
1868,2.0,30538.0,284.0,0.0,52.0,8.0,3.0,20.0,4.0,9.0,0.0,4.0,10.0,51.0,1.0,1.0,367.0,17.0,0.0
1869,0.0,82326.0,938.0,142.0,754.0,159.0,81.0,183.0,1.0,5.0,10.0,6.0,2.0,45.0,1.0,0.0,2257.0,22.0,3.0
1870,2.0,26642.0,13.0,2.0,15.0,2.0,2.0,8.0,2.0,2.0,0.0,3.0,6.0,55.0,0.0,1.0,42.0,7.0,0.0
1871,1.0,69932.0,412.0,172.0,153.0,150.0,105.0,57.0,2.0,7.0,6.0,11.0,4.0,58.0,0.0,1.0,1049.0,26.0,0.0
1872,1.0,44503.0,31.0,1.0,8.0,0.0,0.0,8.0,2.0,2.0,0.0,3.0,6.0,50.0,0.0,2.0,48.0,7.0,0.0
1873,2.0,60200.0,502.0,19.0,132.0,0.0,6.0,26.0,6.0,6.0,2.0,11.0,6.0,74.0,0.0,1.0,685.0,25.0,0.0
1874,1.0,49638.0,18.0,10.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,70.0,0.0,1.0,39.0,5.0,0.0
1875,0.0,23830.0,1.0,8.0,6.0,4.0,8.0,16.0,1.0,1.0,0.0,3.0,7.0,35.0,0.0,0.0,43.0,5.0,0.0
1876,2.0,33051.0,100.0,71.0,243.0,108.0,94.0,219.0,3.0,9.0,1.0,8.0,9.0,63.0,0.0,0.0,835.0,21.0,0.0
1877,1.0,72905.0,407.0,114.0,445.0,181.0,165.0,203.0,1.0,3.0,7.0,9.0,1.0,64.0,1.0,0.0,1515.0,20.0,1.0
1878,2.0,69702.0,664.0,9.0,240.0,50.0,19.0,57.0,2.0,7.0,7.0,10.0,4.0,71.0,1.0,1.0,1039.0,26.0,0.0
1879,1.0,70300.0,1045.0,61.0,338.0,60.0,46.0,46.0,3.0,5.0,5.0,13.0,8.0,47.0,0.0,1.0,1596.0,26.0,0.0
1880,2.0,70643.0,1218.0,107.0,304.0,23.0,143.0,33.0,1.0,5.0,8.0,4.0,6.0,38.0,1.0,0.0,1828.0,18.0,0.0
1881,2.0,30396.0,15.0,0.0,6.0,0.0,1.0,12.0,2.0,1.0,1.0,2.0,7.0,53.0,1.0,1.0,34.0,6.0,1.0
1882,2.0,50616.0,128.0,0.0,16.0,0.0,1.0,4.0,2.0,4.0,0.0,4.0,7.0,54.0,0.0,1.0,149.0,10.0,0.0
1883,2.0,62772.0,581.0,49.0,157.0,43.0,8.0,108.0,1.0,5.0,6.0,11.0,2.0,53.0,0.0,1.0,946.0,23.0,1.0
1884,2.0,30298.0,6.0,3.0,12.0,6.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,37.0,0.0,0.0,28.0,6.0,0.0
1885,1.0,52413.0,185.0,8.0,133.0,56.0,56.0,12.0,2.0,7.0,1.0,7.0,7.0,38.0,0.0,1.0,450.0,17.0,0.0
1886,2.0,44155.0,22.0,1.0,9.0,0.0,0.0,14.0,1.0,1.0,1.0,2.0,4.0,65.0,1.0,2.0,46.0,5.0,0.0
1887,2.0,86979.0,584.0,100.0,835.0,65.0,83.0,35.0,1.0,5.0,5.0,5.0,2.0,51.0,0.0,0.0,1702.0,16.0,1.0
1888,1.0,76532.0,355.0,30.0,177.0,90.0,138.0,30.0,4.0,9.0,5.0,7.0,5.0,47.0,1.0,2.0,820.0,25.0,0.0
1889,1.0,42081.0,175.0,10.0,110.0,54.0,6.0,27.0,2.0,6.0,3.0,4.0,6.0,40.0,1.0,1.0,382.0,15.0,1.0
1890,2.0,67546.0,864.0,134.0,768.0,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,34.0,1.0,0.0,2126.0,20.0,0.0
1891,2.0,88420.0,957.0,153.0,612.0,99.0,95.0,153.0,1.0,4.0,7.0,8.0,1.0,33.0,1.0,0.0,2069.0,20.0,3.0
1892,1.0,31158.0,25.0,6.0,16.0,20.0,0.0,5.0,2.0,2.0,0.0,3.0,8.0,37.0,1.0,1.0,72.0,7.0,0.0
1893,1.0,61671.0,641.0,7.0,56.0,0.0,0.0,28.0,8.0,10.0,4.0,6.0,8.0,54.0,0.0,1.0,732.0,28.0,2.0
1894,1.0,69719.0,273.0,86.0,208.0,177.0,14.0,43.0,1.0,2.0,3.0,5.0,1.0,48.0,0.0,0.0,801.0,11.0,0.0
1895,1.0,49160.0,122.0,21.0,43.0,25.0,10.0,15.0,2.0,3.0,1.0,6.0,6.0,73.0,0.0,1.0,236.0,12.0,0.0
1896,0.0,24882.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,44.0,1.0,1.0,80.0,5.0,1.0
1897,2.0,90933.0,1020.0,31.0,430.0,62.0,63.0,79.0,1.0,4.0,6.0,4.0,1.0,68.0,0.0,0.0,1685.0,15.0,1.0
1898,2.0,113734.0,6.0,2.0,3.0,1.0,262.0,3.0,0.0,27.0,0.0,0.0,1.0,77.0,0.0,0.0,277.0,27.0,0.0
1899,2.0,59292.0,378.0,14.0,68.0,19.0,14.0,14.0,2.0,3.0,5.0,8.0,3.0,72.0,1.0,1.0,507.0,18.0,0.0
1900,2.0,45759.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,58.0,1.0,2.0,68.0,7.0,0.0
1901,1.0,22148.0,15.0,5.0,14.0,0.0,4.0,11.0,1.0,1.0,0.0,3.0,7.0,39.0,0.0,0.0,49.0,5.0,0.0
1902,2.0,73395.0,272.0,7.0,80.0,20.0,7.0,11.0,1.0,4.0,4.0,6.0,2.0,35.0,1.0,0.0,397.0,15.0,0.0
